Station_Name,Station_Id_C,Lat,Lon,Alti,Year,Mon,Day,Hour,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
赫章,56598,27.0919,104.69,1629.6,2020,9,1,18,19.1,16,82,0,192,2.8,19
武冈,57853,26.7333,110.6333,341,2020,9,1,18,25.1,19.5,71,0,232,2,25.2
扶绥,59426,22.6167,107.9167,146.1,2020,9,1,18,29.3,23,69,0,128,1.2,27
常宁,57874,26.4086,112.3942,116.6,2020,9,1,18,27.7,19.5,61,0,322,3.4,25.7
绥宁,57846,26.5833,110.15,310.3,2020,9,1,18,22.8,20,84,0,81,0.8,21.9
阳新,58500,29.9,115.2167,57,2020,9,1,18,25.9,22.2,80,0,223,1.5,26.1
泰宁,58820,26.9,117.1667,342.9,2020,9,1,18,24.3,23.3,94,0,39,1,24.8
福鼎,58754,27.3333,120.2,36.2,2020,9,1,18,27.3,22.5,75,0,999017,0,25.2
泸县,57508,29.15,105.3667,301,2020,9,1,18,25,22.1,84,0,3,2.2,24.4
吉安县,57799,27.05,114.9167,71.2,2020,9,1,18,26.6,24.6,89,0,253,1.6,27.2
湛江,59658,21.1547,110.3022,53.4,2020,9,1,18,26.6,25.5,94,0,315,1.6,27.4
咸丰,57540,29.6844,109.1436,776.9,2020,9,1,18,22,20.8,93,0,255,0.5,22.3
全南,59091,24.75,114.5167,277.1,2020,9,1,18,23.8,23.1,96,0,239,1.9,24.6
钦州,59632,21.9833,108.6,49.2,2020,9,1,18,27.1,26.2,95,0,307,1.7,27.9
松溪,58735,27.5167,118.75,260.2,2020,9,1,18,25.6,23.3,87,0,284,0.8,25.1
义乌,58557,29.3333,120.0833,90,2020,9,1,18,24.8,24.5,98,0,333,1.8,24.6
金沙,57596,29.6347,114.2053,751.6,2020,9,1,18,21.4,19.3,88,0,338,2.8,21.1
大关,56582,27.7475,103.8928,1176.2001,2020,9,1,18,20.9,20.7,99,0,335,0.6,23.3
寻甸,56781,25.5203,103.2667,1865.8,2020,9,1,18,14.9,13.8,93,0,279,0.6,15.8
贞丰,57905,25.4025,105.6125,1184.9,2020,9,1,18,21.9,17.1,74,0,282,1.9,20
綦江,57612,29,106.65,474.7,2020,9,1,18,26.2,20.8,72,0,267,5.2,26.5
金平,56987,22.7833,103.2333,1260,2020,9,1,18,19.3,17.1,87,0,107,1,18
怀化,57749,27.5653,110.0036,257.8,2020,9,1,18,24.8,22.7,88,0,102,1.7,25.2
蕉岭,59114,24.6453,116.17,135.7,2020,9,1,18,25.6,24.1,92,0,52,0.7,25.3
荣县,56394,29.45,104.4333,384.1,2020,9,1,18,23.2,22,93,0,272,1.1,24.3
将乐,58821,26.7147,117.4883,286.9,2020,9,1,18,24.2,23.9,98,0,51,1.2,24.3
仁化,57989,25.0589,113.7631,112.7,2020,9,1,18,24.9,24.8,100,0,354,0.9,26.7
澄江,56873,24.6783,102.9231,1796.3,2020,9,1,18,17.3,15.5,89,0,56,1.4,16.6
威信,56596,27.8517,105.0544,1217.7001,2020,9,1,18,20.5,19.2,92,0,82,2.1,22.7
上高,57699,28.2333,114.9667,93.4,2020,9,1,18,26.7,23.2,81,0,235,1.9,26.5
祁阳,57868,26.5947,111.8572,113.2,2020,9,1,18,28.2,20.7,64,0,321,1.7,27.5
龙圩,59266,23.3833,111.25,77.7,2020,9,1,18,26.8,24.3,86,0,124,0.9,27.3
新田,57971,25.9114,112.2067,224.2,2020,9,1,18,26.3,19.4,66,0,22,1.3,24.2
石林,56881,24.7503,103.2636,1695.8,2020,9,1,18,16.6,16,96,0,298,2,17
平塘,57921,25.8461,107.3456,821.2,2020,9,1,18,20,19.3,96,0,81,1.2,21.6
泰和,57899,26.8167,114.8833,103.4,2020,9,1,18,26.7,24.2,86,0,268,0.3,27.7
石城,58814,26.35,116.35,280.2,2020,9,1,18,23.4,23.1,98,0,262,0.4,24.4
安化,57669,28.3833,111.2167,128.3,2020,9,1,18,23.7,22,90,0,352,2.1,24.1
安顺,57806,26.25,105.9,1431.1,2020,9,1,18,21.8,18,79,0,121,0.4,19.1
石门,57562,29.5833,111.3633,116.9,2020,9,1,18,25.4,22.9,86,0,273,1.7,25.5
福泉,57821,26.7031,107.5044,924.8,2020,9,1,18,21.2,18,82,0,346,1.5,22.3
麻栗坡,56996,23.1258,104.7014,1093.4,2020,9,1,18,20.4,19.7,96,0,321,1.1,22
望谟,57906,25.1833,106.0833,566.8,2020,9,1,18,23.7,20.6,83,0,345,0.7,22.9
修文,57811,26.8383,106.6,1296.8,2020,9,1,18,20.3,16.9,81,0,999017,0,19.8
漳平,58926,25.3,117.4167,205.3,2020,9,1,18,25.5,22.4,83,0,146,1.1,25.3
莲花,57789,27.1333,113.95,194.5,2020,9,1,18,26.8,21.3,72,0,264,2.3,27.3
定南,59093,24.7833,115.0333,253,2020,9,1,18,26.2,24.2,89,0,230,2.3,25.8
崇阳,57586,29.54,114.0386,78.5,2020,9,1,18,25.1,23.9,93,0,264,1.8,26.4
永修,58509,29.05,115.8167,36.6,2020,9,1,18,27.1,22.3,75,0,317,4,24.7
衡东,57778,27.0914,112.9464,70.3,2020,9,1,18,27.2,20.3,66,0,335,1.8,27.1
东兴,59626,21.5667,107.95,56.8,2020,9,1,18,26.8,26.6,99,0,343,3.6,27.2
灌阳,57964,25.4833,111.15,263.1,2020,9,1,18,22.3,20.8,91,0,269,1.1,24
浦江,58546,29.4667,119.8833,115.8,2020,9,1,18,25,23.4,91,0,267,1.7,24.5
玉山,58634,28.6833,118.25,116.3,2020,9,1,18,25.6,24.2,92,0,245,1.3,25.6
宜良,56880,24.8922,103.1356,1639.5,2020,9,1,18,17.2,15,87,0,8,0.5,17.1
衢州,58633,29,118.9,82.4,2020,9,1,18,26.5,23.6,84,0,233,2,26.5
上栗,57783,27.8833,113.8167,118.6,2020,9,1,18,25.7,22.2,81,0,79,0.9,25.8
夹江,56382,29.7533,103.5522,475,2020,9,1,18,23.8,21.1,85,0,48,0.7,23.2
紫金,59304,23.6286,115.1761,176.6,2020,9,1,18,24.8,23.5,93,0,141,1,25.4
新丰,59097,24.0408,114.2139,269.3,2020,9,1,18,24,23.9,100,0,198,1.9,24.2
水城,56693,26.5833,104.8667,1815.9,2020,9,1,18,17.4,16.4,94,0,999017,0,18
永川,57506,29.3667,105.9,353,2020,9,1,18,26.1,20.9,73,0,312,2.8,26.3
环江,59031,24.8167,108.2667,342.3,2020,9,1,18,24.3,21,82,0,323,2.7,24.4
峨边,56387,29.2281,103.2614,642.2,2020,9,1,18,22.6,22.4,99,0,228,1,23.1
镇海,58561,29.9833,121.6,4,2020,9,1,18,27.7,24.1,81,0,332,4.5,26.5
会昌,58906,25.6,115.8,167.4,2020,9,1,18,24.8,23.8,94,0,259,1.1,24.7
荣昌,57505,29.4167,105.5833,338,2020,9,1,18,24.9,22.2,85,0,283,2.3,23.7
盐津,56497,28.1092,104.2425,448.8,2020,9,1,18,22.9,22.7,99,1.8,143,0.9,23.7
文山,56994,23.3322,104.2767,1293.5,2020,9,1,18,20.3,19.1,93,0,269,0.7,20.1
大陈,58666,28.45,121.9,86.2,2020,9,1,18,27.7,23.5,78,0,347,8.7,26.5
鲁甸,56585,27.1931,103.5564,1952.2001,2020,9,1,18,18.7,17.4,92,0.1,45,2.1,20.2
安溪,58929,25.0667,118.2,130.6,2020,9,1,18,28,24.4,81,0,225,1.5,25.9
瑞金,58903,25.9167,116.0167,289.8,2020,9,1,18,24.1,23.6,97,0,172,2.3,23.4
开远,56982,23.7172,103.285,1195.5,2020,9,1,18,20.5,17.1,81,0,999017,0,18.6
通城,57589,29.2739,113.8786,146.2,2020,9,1,18,23.4,23.2,99,0,179,1.1,24.3
松阳,58645,28.4269,119.4808,152.2,2020,9,1,18,27.1,21.8,73,0,250,2.6,27.6
英德,59088,24.1906,113.4133,74.4,2020,9,1,18,27,26.4,97,0,358,1.2,26.7
明溪,58824,26.4,117.15,357.4,2020,9,1,18,23.7,23.5,99,0,248,0.7,25.6
井冈山,57894,26.5833,114.1667,843,2020,9,1,18,20,18.5,91,0,265,1,19.7
奉新,58601,28.7167,115.35,80.4,2020,9,1,18,24.7,22.9,90,0,318,1.5,24.5
柳州,59046,24.3667,109.4667,306,2020,9,1,18,27.2,21.3,70,0,14,2.2,26.2
开平,59475,22.4036,112.6517,29.3,2020,9,1,18,26,25.1,95,0,54,0.8,26.3
顺昌,58823,26.8,117.8,175.2,2020,9,1,18,25.4,23.6,90,0,256,1.6,25.4
华容,57575,29.5364,112.5981,49.5,2020,9,1,18,26.5,20.8,71,0,8,3.8,24.8
樟树,58608,27.9833,115.55,66.2,2020,9,1,18,26.3,24.9,92,0,139,2.3,25.6
信宜,59456,22.3469,110.925,141.4,2020,9,1,18,25.7,25.6,100,0,54,0.9,25.3
容县,59452,22.8333,110.5333,131.5,2020,9,1,18,26.5,24.2,87,0,166,2.1,26.1
乐安,58706,27.4167,115.8333,181.8,2020,9,1,18,25.2,24,93,0,260,1,25
个旧,56984,23.3894,103.1458,1848.8,2020,9,1,18,17.4,15.2,87,0,187,1.3,15.2
花都,59284,23.4203,113.2367,38.9,2020,9,1,18,26.7,26.3,98,0,22,1.3,26.7
揭阳,59315,23.5883,116.3994,43.9,2020,9,1,18,26.9,24.5,87,0,329,2.2,26.1
阳江,59663,21.8453,111.9783,90.3,2020,9,1,18,27.2,25.9,93,0,22,1.6,26.3
淳安,58543,29.6167,119.0167,171.4,2020,9,1,18,24.9,23.9,94,0,275,3.3,25
余庆,57729,27.2328,107.8828,622.1,2020,9,1,18,23.4,20.2,82,0,189,0.7,24.7
建德,58544,29.4833,119.2667,88.9,2020,9,1,18,25.6,23.8,90,0,278,3.9,24.7
东川,56688,26.1019,103.1669,1263.8,2020,9,1,18,22,15.6,67,0,149,1.4,21.8
金秀,59057,24.1333,110.1833,830.9,2020,9,1,18,19.7,19.5,99,0,249,0.5,18.7
仙居,58652,28.8667,120.7167,83,2020,9,1,18,26.8,23.3,81,0,79,0.4,25.9
钟山,59064,24.5,111.3,168,2020,9,1,18,24.7,22.2,86,0,193,3,24.9
荔浦,59055,24.5,110.4,165.7,2020,9,1,18,25.3,23,87,0,111,1.2,25.4
秀山,57635,28.3667,109.0167,548.7,2020,9,1,18,23.8,21.9,89,0,133,2.7,24.8
隆昌,57507,29.3311,105.2997,385.7,2020,9,1,18,24.9,21.6,82,0,334,3.3,25.2
武穴,58501,29.9167,115.6333,23.5,2020,9,1,18,26.2,24.6,91,0,352,2.2,26.4
普宁,59314,23.3983,116.1964,69,2020,9,1,18,27.5,24.9,86,0,303,0.9,26.5
古丈,57646,28.6244,109.9661,302.1,2020,9,1,18,23.6,23.1,97,0,201,1,23.6
化州,59655,21.6472,110.6144,31.9,2020,9,1,18,26.4,25.7,96,0,356,0.9,26.3
南安,59131,24.9667,118.3667,172.8,2020,9,1,18,27.6,24,81,0,340,2.4,25.8
黄平,57822,26.9,107.9,825,2020,9,1,18,21.9,18.5,81,0,220,1,22.8
休宁,58534,29.7894,118.1803,170.2,2020,9,1,18,22.9,22.2,96,0,174,1.3,23.4
周宁,58747,27.15,119.35,899.3,2020,9,1,18,23.1,18.2,74,0,25,1.1,20.2
合江,57603,28.8167,105.8333,283.4,2020,9,1,18,25.9,19.1,66,0,219,1.5,26.9
玉溪,56875,24.3333,102.55,1716.9,2020,9,1,18,15.7,14.4,92,0,188,2,14.9
冷水江,57760,27.7,111.4333,249.2,2020,9,1,18,24,21.5,86,0,5,1.9,23.5
石屏,56970,23.7167,102.4667,1478.5,2020,9,1,18,17.6,15.9,90,0,287,2.8,18.8
曲靖,56783,25.5,103.8,1906.2001,2020,9,1,18,18.6,15.3,81,0,217,1.4,16.4
万年,58615,28.6833,117.0667,56,2020,9,1,18,26.7,24.2,86,0,37,1.2,25.6
宁化,58818,26.2333,116.6333,358.9,2020,9,1,18,23.6,23.4,99,0,286,2.7,23.2
凤冈,57723,27.9833,107.7167,710.2,2020,9,1,18,24,21.1,84,0,39,0.8,26.8
昌江,59847,19.2667,109.05,98.1,2020,9,1,18,27,24.6,87,0,133,1.1,27.8
潮州,59312,23.6686,116.6989,60.7,2020,9,1,18,25.9,25,95,0,311,3.3,25.5
泸定,56371,29.8878,102.2131,1403.2001,2020,9,1,18,21.1,17.7,81,0,176,2.3,20.4
平乐,59053,24.65,110.6333,157.6,2020,9,1,18,24.3,22.9,92,0,74,0.9,24.9
横县,59441,22.8,109.25,88.7,2020,9,1,18,26.8,24.3,86,0,211,0.6,26.2
临高,59842,19.9,109.6833,31.7,2020,9,1,18,26.7,24.5,88,0,203,1.7,27.7
通道,57845,26.1667,109.7833,397.5,2020,9,1,18,21,20.7,98,0,234,1.2,21.1
岑溪,59454,22.95,111,202,2020,9,1,18,25.6,23.8,90,0,349,2.1,25.7
九江,58502,29.6667,116.0167,74.8,2020,9,1,18,26.3,24.3,89,0,255,2.7,26.4
石浦,58569,29.2,121.95,128.4,2020,9,1,18,26.6,23.1,81,0,327,8.4,25.1
大埔,59116,24.3439,116.6997,80.1,2020,9,1,18,25.5,25.4,100,0,125,1.3,26.2
靖安,58600,28.85,115.3667,78.9,2020,9,1,18,25.1,21.4,80,0,183,1.2,23.8
邵东,57769,27.2375,111.7361,252.6,2020,9,1,18,24.9,20.8,78,0,31,1.7,24
沿河,57636,28.5644,108.5042,503.2,2020,9,1,18,25.1,22.6,86,0,112,0.4,26.1
丰顺,59310,23.77,116.1744,45.3,2020,9,1,18,26.9,24.7,88,0,54,2.9,26.3
建水,56973,23.6167,102.8333,1309.3,2020,9,1,18,19,17.3,90,0,135,0.9,18
桑植,57554,29.4014,110.1622,322.2,2020,9,1,18,24.7,22.2,86,0,999017,0,25.6
上思,59429,22.1833,108.0167,216,2020,9,1,18,25,23.6,92,0,346,0.6,26.2
思南,57731,27.9311,108.245,574.9,2020,9,1,18,26.2,20.1,69,0,192,2,27.1
东兴,57503,29.6167,105.1167,349.7,2020,9,1,18,24.4,22.5,89,0,266,1.7,24.9
建阳,58734,27.3333,118.1167,196.9,2020,9,1,18,26.4,23.3,83,0,158,0.8,25.7
宣恩,57541,29.9986,109.4753,571.8,2020,9,1,18,23.1,21.5,91,0,343,0.7,24.4
三明,58828,26.2667,117.6167,208.2,2020,9,1,18,25.5,24.1,92,0,194,1.7,25.1
峨眉,56384,29.595,103.5906,423.5,2020,9,1,18,24.2,22.1,88,0,8,1.2,24.5
汉源,56376,29.3436,102.6367,1098,2020,9,1,18,23.2,18.3,74,0,45,3.2,22.5
双牌,57962,26.0322,111.6567,205,2020,9,1,18,23.8,20.1,80,0,999017,0,23.6
佛冈,59087,23.8814,113.5228,97.2,2020,9,1,18,25.9,25.8,100,0,34,1.2,25.9
余江,58616,28.2,116.8167,47.1,2020,9,1,18,25.9,24.9,94,0,282,1.6,26.3
南丰,58718,27.2167,116.5333,111.5,2020,9,1,18,24.9,24.4,97,0,183,1.6,24.8
光泽,58724,27.5333,117.3167,268.2,2020,9,1,18,23.9,23.2,96,0,256,0.9,23.6
安仁,57881,26.7139,113.2586,101.8,2020,9,1,18,27.1,21.4,71,0,47,1.4,25.9
融安,57947,25.2333,109.4,161.5,2020,9,1,18,23.4,22.2,93,0,88,2.2,23.2
武隆,57525,29.3167,107.75,406.9,2020,9,1,18,23.9,22,89,0,242,0.5,24.3
关岭,57903,25.9403,105.5961,1142,2020,9,1,18,20.8,18.4,86,0,332,1.4,21.3
花溪,57914,26.4097,106.6711,1149,2020,9,1,18,21.6,17.6,78,0,999017,0,19.4
叙永,57608,28.1653,105.4317,377.5,2020,9,1,18,26,22.5,81,0,287,0.8,27.2
万盛,57509,28.9894,106.9186,599.8,2020,9,1,18,25.6,20.4,73,0,264,1,26.6
新邵,57768,27.3411,111.4464,294.1,2020,9,1,18,23.2,23,99,0,22,2.2,23.4
汕尾,59501,22.8,115.3667,16.7,2020,9,1,18,28.5,27,92,0,360,1,28.2
沅江,57671,28.85,112.3667,37,2020,9,1,18,27.6,23,76,0,16,2.1,25.1
沾益,56786,25.6,103.8167,1891.5,2020,9,1,18,17,15.2,89,0,338,1.5,15.9
威宁,56691,26.8628,104.2803,2238.6,2020,9,1,18,17.7,15.5,87,0,181,2.1,17.4
从江,57936,25.7564,108.9094,258.1,2020,9,1,18,21.8,20.3,91,0,84,0.8,22.3
上川,59673,21.7358,112.7731,21.9,2020,9,1,18,26.7,24.9,90,0,98,0.6,26.9
凤凰,57740,27.9528,109.5953,349.6,2020,9,1,18,24.1,21.8,87,0,334,2.1,26.1
宜春,57793,27.7833,114.3667,131.3,2020,9,1,18,26.9,21.9,74,0,281,1,26.6
信丰,57995,25.35,114.8667,204.4,2020,9,1,18,25.1,25.1,100,0,187,1.3,25.2
新昌,58555,29.5167,120.8833,115.1,2020,9,1,18,26,23.5,86,0,295,4.5,24.6
万山,57742,27.5211,109.2061,884.3,2020,9,1,18,23.7,19.2,76,0,52,2.1,22.2
云和,58742,28.1,119.5667,163,2020,9,1,18,26.6,22.2,77,0,71,1.5,27
马龙,56782,25.4333,103.5667,2067.1,2020,9,1,18,15.7,13,84,0,338,0.9,13.2
金华,58549,29.1167,119.65,62.6,2020,9,1,18,27.2,23.7,81,0,287,3.2,27.8
麻阳,57743,27.8706,109.7961,176.6,2020,9,1,18,25.5,23,86,0,284,1.4,25.8
慈利,57564,29.4317,111.0878,174.1,2020,9,1,18,25.3,21.6,80,0,198,1.3,26.5
醴陵,57781,27.6406,113.5064,74.4,2020,9,1,18,26.9,21,70,0,307,3.5,25.5
三亚,59948,18.2244,109.5897,419.4,2020,9,1,18,24.7,23.1,91,0,69,3.6,24
九仙山,58931,25.7167,118.1,1653.5,2020,9,1,18,18.2,18,99,0,42,6.9,17.4
汨罗,57680,28.8564,113.1069,82.5,2020,9,1,18,24.9,22.6,87,0,2,3.4,24.2
江川,56876,24.2864,102.7628,1731.1,2020,9,1,18,16.9,15.3,90,0,198,1.1,15.7
武平,58917,25.0833,116.1,307,2020,9,1,18,26.5,22.8,80,0,346,2,24.5
北海,59644,21.45,109.1333,12.8,2020,9,1,18,28.4,26.8,91,0,999017,0,27.7
南昌县,58607,28.5667,115.9667,31.9,2020,9,1,18,29,21.5,64,0,73,3.3,28.3
珙县,56499,28.3833,104.7833,368.2,2020,9,1,18,24,23,94,0,65,0.6,25.6
清镇,57813,26.58,106.4692,1300.1,2020,9,1,18,21.1,16.7,76,0,54,0.6,20.5
隆林,59001,24.7833,105.3333,672.2,2020,9,1,18,22.5,20.4,88,0,267,1.9,22.2
南城,58715,27.5833,116.65,80.8,2020,9,1,18,26.3,24.9,92,0,9,2.5,26.1
合川,57512,29.9667,106.2667,364.5,2020,9,1,18,24.5,21.6,84,0,245,1.6,24.9
古蔺,57605,28.0333,105.8167,537.7,2020,9,1,18,26.2,20.8,72,0,244,3.9,26.4
师宗,56883,24.8158,103.9839,1900.9,2020,9,1,18,15.8,15.6,99,0,110,0.6,15.2
龙南,59092,24.8667,114.8,250.2,2020,9,1,18,25.3,23.7,91,0,999017,0,25.7
新化,57761,27.75,111.3,211.9,2020,9,1,18,25,23.2,90,0,278,2.1,25.5
连山,59074,24.5728,112.0728,300.6,2020,9,1,18,23,22.9,100,0,60,0.6,23.6
长沙,57687,28.1086,112.7864,119,2020,9,1,18,24.4,19.9,76,0,317,2.9,22.6
海口,59758,20,110.25,63.5,2020,9,1,18,27,25.2,90,0,218,0.7,27.7
建瓯,58737,27.05,118.3167,154.9,2020,9,1,18,26.6,23.3,82,0,28,0.4,25.8
永兴,57887,26.1269,113.1144,167.6,2020,9,1,18,25.2,21.5,80,0,999017,0,25.5
修水,57598,29.0333,114.5833,146.8,2020,9,1,18,23.2,21.1,88,0,9,1.1,24.2
高州,59653,21.9425,110.8592,77,2020,9,1,18,25.7,25.3,98,0,20,2.5,25.5
三穗,57832,26.9667,108.6667,626.9,2020,9,1,18,21.6,18.8,84,0,215,0.9,22.1
陆良,56788,24.9789,103.6172,1857.6,2020,9,1,18,17.2,16.2,94,0,248,2,16.3
黄花,57679,28.2117,113.1972,101.4,2020,9,1,18,26,20.8,73,0,304,3.9,25.3
永新,57891,26.9333,114.25,153,2020,9,1,18,24.9,20.8,78,0,152,1.5,24.6
洪江,57754,27.2117,109.8353,252,2020,9,1,18,24.1,22.5,91,0,68,0.4,23.8
上犹,57991,25.8167,114.5667,140.2,2020,9,1,18,26.4,24.8,91,0,273,1.8,25.5
宜黄,58714,27.55,116.2333,120.4,2020,9,1,18,24.4,23.9,97,0,288,0.4,25.6
兴安,57955,25.6167,110.6667,224,2020,9,1,18,25.2,20.9,77,0,224,1.2,24.5
广州,59287,23.21,113.4822,70.7,2020,9,1,18,25.8,24.5,93,0,331,2.1,27
凌云,59015,24.3833,106.5333,544.6,2020,9,1,18,21.5,20.5,94,0,999017,0,21.9
万宁,59951,18.8,110.3333,39.9,2020,9,1,18,26,25.3,96,0,214,2.6,26
彝良,56594,27.6333,104.0667,1035,2020,9,1,18,22.8,18.8,78,0,45,5.4,23.2
缙云,58654,28.6667,120.0833,184.7,2020,9,1,18,24.3,23.4,95,0,94,0.6,25.1
永善,56489,28.2383,103.6231,975.6,2020,9,1,18,20.9,19.6,92,1.5,323,1.2,23.2
柳城,59041,24.65,109.25,218.6,2020,9,1,18,25.2,21.7,81,0,26,2.6,24.9
宁远,57966,25.5944,111.9622,244.2,2020,9,1,18,25.2,22.7,86,0,143,0.9,23.7
易门,56870,24.6581,102.1811,1600.9,2020,9,1,18,15.6,15,96,0,184,0.8,15.7
禄丰,56777,25.1144,102.0997,1671.4,2020,9,1,18,14.4,13.8,96,0,100,2,15.3
武义,58642,28.8833,119.8,105.1,2020,9,1,18,27.1,22.7,77,0,302,2.8,27.9
长乐,58941,25.9667,119.5,25.9,2020,9,1,18,28.3,23.7,76,0,250,0.8,27.1
北流,59451,22.6667,110.3833,155.1,2020,9,1,18,25.9,24.7,93,0,79,1.2,26.9
南澳,59324,23.4275,117.0292,8,2020,9,1,18,26.6,25,91,0,28,1.2,28.1
鄱阳,58519,29,116.6667,40.1,2020,9,1,18,27.4,24.1,82,0,357,3.5,26.3
广昌,58813,26.8333,116.3,166.3,2020,9,1,18,23.7,23.5,99,0,202,1.2,24.5
常德,57662,29.1169,111.6764,150.6,2020,9,1,18,25.3,20.1,73,0,359,3.7,25.1
晴隆,57900,25.8333,105.2167,1552.7001,2020,9,1,18,19.2,16.4,84,0,214,0.9,16.9
临澧,57566,29.4692,111.6686,89.3,2020,9,1,18,25.5,21,76,0,335,2.8,24.9
白云,57911,26.6711,106.6536,1299,2020,9,1,18,21.1,16.5,75,0,93,1,19.6
会理,56671,26.65,102.25,1787.3,2020,9,1,18,16.4,15.6,95,0,187,1.2,16.2
攸县,57779,27.0556,113.3531,115.2,2020,9,1,18,24.4,21.7,85,0,322,1.7,25.1
兰溪,58548,29.2167,119.4833,50.2,2020,9,1,18,27.6,23,76,0,347,1.9,27.2
平江,57682,28.7119,113.5714,106.3,2020,9,1,18,23.3,23.3,100,0,999017,0,24.3
自贡,56396,29.35,104.7667,352.6,2020,9,1,18,24.7,22.8,89,0.2,284,1,24.1
吉水,58707,27.2167,115.1333,66.2,2020,9,1,18,28.4,23.1,73,0,9,2.1,28.6
福州,58847,26.0833,119.2833,84,2020,9,1,18,26.9,24.2,85,0,300,2.2,25.2
平坝,57814,26.4167,106.2667,1298.2001,2020,9,1,18,22,17.2,74,0,43,1.5,21.6
沐川,56490,28.9508,103.8983,424,2020,9,1,18,23.5,23.3,99,0,999017,0.1,24.2
罗定,59462,22.71,111.6,60,2020,9,1,18,26.7,25.1,91,0,162,1.4,26
吉首,57649,28.2381,109.6819,254.6,2020,9,1,18,24.3,23.3,94,0,262,0.8,25.4
阳朔,59051,24.7667,110.5,136.7,2020,9,1,18,24.1,22.9,93,0,999017,0,23.8
平阳,58751,27.6667,120.5667,254,2020,9,1,18,27.6,20.9,67,0,344,5.3,23.7
惠州,59298,23.0711,114.3744,108.5,2020,9,1,18,27.4,24.4,84,0,295,1.2,26.4
普安,56792,25.7833,104.9667,1649.4,2020,9,1,18,19.1,16.1,83,0,260,1.1,18.5
峨山,56898,24.1836,102.4075,1600,2020,9,1,18,15.8,14.3,91,0,293,1.5,16.3
天峨,57927,24.9667,107.1833,287.3,2020,9,1,18,22.3,20.9,92,0,241,0.5,22.1
萍乡,57786,27.6333,113.85,117.5,2020,9,1,18,26.3,22.4,79,0,256,4.1,26.8
务川,57634,28.5244,107.8869,660.3,2020,9,1,18,24.6,21.3,82,0,130,1.7,25.7
纳雍,57800,26.7667,105.3667,1457.1,2020,9,1,18,19.7,16.7,83,0,233,1.4,19.6
柴桑,58505,29.6167,115.9,63.1,2020,9,1,18,25.6,23.3,87,0,999017,0,26
灵川,57956,25.4281,110.3397,191,2020,9,1,18,25.6,21.5,78,0,45,4,24.4
来凤,57545,29.5278,109.4208,502.8,2020,9,1,18,23.9,21.8,88,0,999017,0,24.5
北碚,57511,29.85,106.45,240.8,2020,9,1,18,26.2,21.4,75,0,360,1.8,26.3
长顺,57818,26.0117,106.4431,1186.7001,2020,9,1,18,20.4,17.6,84,0,237,0.9,20.2
道县,57965,25.5336,111.5961,192.2,2020,9,1,18,26.1,21.1,74,0,321,0.9,25.6
陆丰,59502,22.9653,115.6519,32,2020,9,1,18,25.4,25.3,100,0,320,2.3,25.3
铜鼓,57694,28.5333,114.3667,259.8,2020,9,1,18,23.1,21.7,92,0,250,1.6,24.8
雷山,57837,26.4,108.0667,839,2020,9,1,18,19.6,18.1,91,0,349,0.8,20.2
天柱,57840,26.9,109.2,401.4,2020,9,1,18,22.4,19.8,85,0,203,0.3,23.5
清流,58819,26.1892,116.7917,363.1,2020,9,1,18,22.9,22.7,99,0,143,1.1,23.3
叙州,56491,28.6922,104.5053,476.9,2020,9,1,18,23.5,21.8,90,0,232,1.6,23.5
遂昌,58644,28.6,119.2833,237.8,2020,9,1,18,26.2,22.3,79,0,250,1.9,27.7
赫山,57674,28.5667,112.3833,46.3,2020,9,1,18,28,20.8,65,0,306,3.2,26.1
遂溪,59650,21.4036,110.2444,29.7,2020,9,1,18,25.6,25.4,99,0,332,1,26.5
乐平,58620,29.0167,117.1,51.2,2020,9,1,18,25.6,24.6,94,0,315,2.8,25
安宁,56863,24.9236,102.4972,1893.4,2020,9,1,18,15.1,13,87,0,2,0.8,14.2
涟源,57762,27.7053,111.6786,249.2,2020,9,1,18,23.9,21.6,87,0,262,1.9,24.3
德庆,59269,23.165,111.7775,47.2,2020,9,1,18,26.5,26.4,100,0,999017,0,26.8
桃源,57661,28.9133,111.4797,48.7,2020,9,1,18,26,24,89,0,300,0.7,27.5
石首,57571,29.6592,112.4125,37.4,2020,9,1,18,26.6,19.5,65,0,346,4.1,23.9
星子,58514,29.45,116.0333,37.1,2020,9,1,18,27,23.3,80,0,332,1.5,26.7
都昌,58517,29.25,116.1833,77.5,2020,9,1,18,27,23,79,0,356,3.3,26.4
赤水,57609,28.5631,105.7122,354.6,2020,9,1,18,25.9,21.8,78,0,244,0.6,27.5
崇左,59425,22.3833,107.3833,195.8,2020,9,1,18,27.1,23.1,79,0,174,1.5,28.3
会同,57842,26.8767,109.72,281.4,2020,9,1,18,23.5,20.6,84,0,161,0.8,23.8
云霄,59322,23.9833,117.3667,22.8,2020,9,1,18,26.7,24.9,90,0,357,1.7,25.2
岳阳,57584,29.3806,113.0878,53,2020,9,1,18,26.5,22.4,78,0,15,2.8,26.1
鹰潭,58627,28.3167,117.05,55.8,2020,9,1,18,26.6,24.3,87,0,277,2,26.4
澄迈,59843,19.7369,110.0164,31.4,2020,9,1,18,26.9,24.7,88,0,289,0.8,28.7
藤县,59256,23.3667,110.9,105.5,2020,9,1,18,26.8,24.1,85,0,272,1.2,26.8
